         time                    omegax                   omegay                   omegaz                     bix                      biy                      biz                      bjx                      bjy                      bjz                      bkx                      bky                      bkz
 3.580000000000000e+00   -1.981974566399747e+00   -1.978168523155663e-02    3.141592653589793e+02    1.014763985127129e-01   -4.756210439938315e-02   -9.937003505912865e-01    4.039885239657484e-01   -9.108203384362855e-01    8.485035999818127e-02   -9.091181513127732e-01   -4.100538468465145e-01   -7.321222328357598e-02
 3.590000000000000e+00    1.967215595587221e+00    1.147655582078234e-01    3.141592653589793e+02   -1.008670732073590e-01    4.784591052188515e-02    9.937487622050910e-01   -4.218675112924368e-01    9.025433226226591e-01   -8.627487294787710e-02   -9.010292095464876e-01   -4.279326110888416e-01   -7.085226819834776e-02
 3.600000000000000e+00   -1.943231986688521e+00   -2.078691591673809e-01    3.141592653589793e+02    9.941910194040277e-02   -4.855261178455479e-02   -9.938603956559939e-01    4.394111084759882e-01   -8.940016016003883e-01    8.762998391417676e-02   -8.927674500757152e-01   -4.454253924313121e-01   -6.754627940067870e-02
 3.610000000000000e+00    1.910256140061704e+00    2.982063676886627e-01    3.141592653589793e+02   -9.716891280666785e-02    4.970384459229703e-02    9.940260208927765e-01   -4.565386066902027e-01    8.852516973943326e-01   -8.889281668806386e-02   -8.843815369978797e-01   -4.624488729481009e-01   -6.332722103868932e-02
 3.620000000000000e+00   -1.868606855877889e+00   -3.849187295528042e-01    3.141592653589793e+02    9.416027622851490e-02   -5.131447839903262e-02   -9.942337082811078e-01    4.731750651851471e-01   -8.763547116898398e-01    9.004319509506406e-02   -8.759219143650679e-01   -4.789250918499109e-01   -5.823707006540542e-02
 3.630000000000000e+00    1.818685962603790e+00    4.671838824687283e-01    3.141592653589793e+02   -9.044353122400285e-02    5.339200992644879e-02    9.944693363452337e-01   -4.892519725947050e-01    8.673752437381818e-01   -9.106422930633172e-02   -8.674401852400283e-01   -4.947822549606601e-01   -5.232633376257725e-02
 3.640000000000000e+00   -1.760974100288913e+00   -5.442235615107328e-01    3.141592653589793e+02    8.607476308089353e-02   -5.593612745709576e-02   -9.947171883509600e-01    5.047077791030631e-01   -8.583802084399873e-01    9.194278366557283e-02   -8.589884707437706e-01   -5.099554562914866e-01   -4.565347441422254e-02
 3.650000000000000e+00    1.696025715724995e+00    6.153110978806339e-01    3.141592653589793e+02   -8.111495310517457e-02    5.893845860205333e-02    9.949606135297583e-01   -5.194882981699600e-01    8.494375870992724e-01   -9.266980999334820e-02   -8.506187585778326e-01   -5.243873031628755e-01   -3.828425048729813e-02
 3.660000000000000e+00   -1.624463335780146e+00   -6.797783330505910e-01    3.141592653589793e+02    7.562912034589186e-02   -6.238250880486628e-02   -9.951827263101277e-01    5.335469803581893e-01   -8.406151451509334e-01    9.324053566048592e-02   -8.423822504680426e-01   -5.380284382223299e-01   -3.029098477709206e-02
 3.670000000000000e+00    1.546971193053944e+00    7.370218797618319e-01    3.141592653589793e+02   -6.968547373894918e-02    6.624379156242376e-02    9.953671156032510e-01   -5.468450653445045e-01    8.319791517023283e-01   -9.365450142797439e-02   -8.343287177458023e-01   -5.508379536760332e-01   -2.175177080156945e-02
 3.680000000000000e+00   -1.464288284328226e+00   -7.865086715617541e-01    3.141592653589793e+02    6.335459103109259e-02   -7.049014514666663e-02   -9.954985360248372e-01    5.593516212935495e-01   -8.235931350078290e-01    9.391544985197890e-02   -8.265058738743150e-01   -5.627836950401846e-01   -1.274962927130141e-02
 3.690000000000000e+00    1.377200947060411e+00    8.277807532359118e-01    3.141592653589793e+02   -5.670863827234440e-02    7.508222477442381e-02    9.955635539046787e-01   -5.710434833181730e-01    8.155167060774841e-01   -9.403107074253242e-02   -8.189587721627362e-01   -5.738424536659641e-01   -3.371626719393600e-03
 3.700000000000000e+00   -1.286535042349060e+00   -8.604592754328519e-01    3.141592653589793e+02    4.982064071408346e-02   -7.997415388723235e-02   -9.955511229785934e-01    5.819051046576613e-01   -8.078044796242611e-01    9.401261547744041e-02   -8.117292362169277e-01   -5.840000491497709e-01    6.292031641229258e-03
 3.710000000000000e+00    1.193147834452147e+00    8.842476676818939e-01    3.141592653589793e+02   -4.276381278357477e-02    8.511431368733760e-02    9.954530676615601e-01   -5.919283354232633e-01    8.005051176330554e-01   -9.387439673775770e-02   -8.048553298800664e-01   -5.932513044627649e-01    1.614892303906113e-02
 3.720000000000000e+00   -1.097919657108038e+00   -8.989339746893501e-01    3.141592653589793e+02    3.561095155344796e-02   -9.044624644834225e-02   -9.952644556236874e-01    6.011121442710067e-01   -7.936605161802373e-01    9.363319423658417e-02   -7.983708725501193e-01   -6.015999181830776e-01    2.610533095243864e-02
 3.730000000000000e+00    1.001745455736055e+00    9.043923510085622e-01    3.141592653589793e+02   -2.843389495248231e-02    9.590964551205097e-02    9.949838458541034e-01   -6.094622981760299e-01    7.873051509533561e-01   -9.330759015638236e-02   -7.923050048541082e-01   -6.090582395617316e-01    3.606716101347451e-02
 3.740000000000000e+00   -9.055262921922398e-01   -9.005837187851089e-01    3.141592653589793e+02    2.130304298924713e-02   -1.014414033238201e-01   -9.946134033111133e-01    6.169910146455837e-01   -7.814655914418138e-01    9.291726015961285e-02   -7.866818087403790e-01   -6.156469532793669e-01    4.594083927495814e-02
 3.750000000000000e+00    8.101608953200258e-01    8.875556020920832e-01    3.141592653589793e+02   -1.428693762598921e-02    1.069766883854806e-01    9.941588764127984e-01   -6.237165992879073e-01    7.761601882108559e-01   -9.248224697555625e-02   -7.815199851462499e-01   -6.213946816448844e-01    5.563418408637239e-02
 3.760000000000000e+00   -7.165373362152891e-01   -8.654411593277072e-01    3.141592653589793e+02    7.451894728731298e-03   -1.124500225544349e-01   -9.936294388188454e-01    6.296630797451775e-01   -7.713989322499063e-01    9.202224364755748e-02   -7.768325915329156e-01   -6.263375126472936e-01    6.505724388231790e-02
 3.770000000000000e+00    6.255249021381977e-01    8.344574421400345e-01    3.141592653589793e+02   -8.616798325222046e-04    1.177963316436576e-01    9.930374019915591e-01   -6.348598447090824e-01    7.671834802949684e-01   -9.155591261543286e-02   -7.726268407716513e-01   -6.305184627049319e-01    7.412309428205416e-02
 3.780000000000000e+00   -5.379662375074558e-01   -7.949029153749738e-01    3.141592653589793e+02   -5.422781668464762e-03   -1.229519446437451e-01   -9.923978097226268e-01    6.393412941897731e-01   -7.635073354382431e-01    9.110026493982781e-02   -7.689039621302936e-01   -6.339868831752865e-01    8.274858899432619e-02
 3.790000000000000e+00    4.546698146170924e-01    7.471542775826809e-01    3.141592653589793e+02    1.134366981697471e-02    1.278555199875289e-01    9.917279300084060e-01   -6.431465045294016e-01    7.603561683937480e-01   -9.067012128334680e-02   -7.656591244565834e-01   -6.367978197138379e-01    9.085506008263421e-02
 3.800000000000000e+00   -3.764027907602907e-01   -6.916626257267300e-01    3.141592653589793e+02   -1.684652071710678e-02   -1.324488809278890e-01   -9.910466632180457e-01    6.463189089689774e-01   -7.577082615971853e-01    9.027767283691451e-02   -7.628814210909783e-01   -6.390113334255662e-01    9.836896414231698e-02
 3.810000000000000e+00    3.038843025087804e-01    6.289490109536477e-01    3.141592653589793e+02    2.188047167085280e-02    1.366777461611797e-01    9.903738883162702e-01   -6.489059920148392e-01    7.555350559497765e-01   -8.993215639865190e-02   -7.605539155665424e-01   -6.406917924659726e-01    1.052224718474541e-01
 3.820000000000000e+00   -2.377792420810822e-01   -5.595994347031698e-01    3.141592653589793e+02   -2.639850882916255e-02   -1.404923461037976e-01   -9.897297709035349e-01    6.509589935235256e-01   -7.538017785106136e-01    8.963965339829225e-02   -7.586537467641771e-01   -6.419071423488578e-01    1.113539991232854e-01
 3.830000000000001e+00    1.786925551701525e-01    4.842593361515111e-01    3.141592653589793e+02    3.035772369790824e-02    1.438479195762613e-01    9.891340579721071e-01   -6.525326164330408e-01    7.524681287986094e-01   -8.940301801195437e-02   -7.571522918804460e-01   -6.427281627359155e-01    1.167086788754571e-01
 3.840000000000000e+00   -1.271640943442270e-01   -4.036276231092625e-01    3.141592653589793e+02   -3.371958280069443e-02   -1.467050898799962e-01   -9.886053845361846e-01    6.536847305001469e-01   -7.514890015596123e-01    8.922193475903950e-02   -7.560153853219980e-01   -6.432277179477076e-01    1.212387727534757e-01
 3.850000000000001e+00    8.366405725929876e-02    3.184502991458638e-01    3.141592653589793e+02    3.645021245746943e-02    1.490301232464922e-01    9.881606166872957e-01   -6.544760633256912e-01    7.508152248248237e-01   -8.909310131091089e-02   -7.552035914522471e-01   -6.434800078746438e-01    1.249040228408533e-01
 3.860000000000000e+00   -4.858903443183007e-02   -2.295137400142992e-01    3.141592653589793e+02   -3.852069811821481e-02   -1.507950762396846e-01   -9.878142541962118e-01    6.549698694102472e-01   -7.503942937577652e-01    8.901052778594327e-02   -7.546725289674069e-01   -6.435598254052284e-01    1.276719434522741e-01
 3.870000000000000e+00    2.225868723502194e-02    1.376376725085428e-01    3.141592653589793e+02    3.990739508208594e-02    1.519778418175167e-01    9.875779135891513e-01   -6.552315680086591e-01    7.501710830528735e-01   -8.896593973201655e-02   -7.543732445543927e-01   -6.435418259489557e-01    1.295180533876016e-01
 3.880000000000000e+00   -4.913073061615026e-03   -4.366790881644970e-02    3.141592653589793e+02   -4.059224486990760e-02   -1.525621062946899e-01   -9.874599097554202e-01    6.553283411493661e-01   -7.500885233987582e-01    8.894926839546596e-02   -7.542526333660928e-01   -6.434998141307737e-01    1.304260490566559e-01
 3.890000000000000e+00   -3.289368790637626e-03   -5.153111067838958e-02    3.141592653589793e+02    4.056308909485230e-02    1.525372313544791e-01    9.874649506937502e-01   -6.553286843385419e-01    7.500882306228357e-01   -8.894920888014966e-02   -7.542539037240952e-01   -6.435060522868049e-01    1.303879188643245e-01
 3.900000000000000e+00    2.273160078618306e-03    1.470839132583534e-01    3.141592653589793e+02   -3.981397051171660e-02   -1.518980764808942e-01   -9.875939560914209e-01    6.553019041442935e-01   -7.501110794616977e-01    8.895382448125200e-02   -7.543170833103201e-01   -6.436305950062792e-01    1.294039991523812e-01
 3.910000000000000e+00    7.953552080573367e-03   -2.421116754730110e-01    3.141592653589793e+02    3.834540911973618e-02    1.506447777086113e-01    9.878440061787888e-01   -6.553175589974017e-01    7.500977173190772e-01   -8.895117390204559e-02   -7.543795639238594e-01   -6.439406536473317e-01    1.274829718544864e-01
 3.920000000000000e+00   -2.729901422756342e-02    3.357399373762469e-01    3.141592653589793e+02   -3.616463982548033e-02   -1.487824984387823e-01   -9.882084228437785e-01    6.554448420807648e-01   -7.499890167458391e-01    8.892993729036973e-02   -7.543766816470635e-01   -6.444999945049150e-01    1.246418038576578e-01
 3.930000000000000e+00    5.558857075319892e-02   -4.271062959534029e-01    3.141592653589793e+02    3.328579733652332e-02    1.463211672530762e-01    9.886769804663889e-01   -6.557519080196398e-01    7.497264685819311e-01   -8.888001705890392e-02   -7.542423289772902e-01   -6.453683741238573e-01    1.209056279012958e-01
 3.940000000000000e+00   -9.256605221270041e-02    5.153680237925427e-01    3.141592653589793e+02   -2.973003369123622e-02   -1.432752162534782e-01   -9.892362394792203e-01    6.563051481280098e-01   -7.492525206159262e-01    8.879309031371589e-02   -7.539095951333944e-01   -6.466010151214602e-01    1.163075647078440e-01
 3.950000000000000e+00    1.378958436324347e-01   -5.997095584209646e-01    3.141592653589793e+02    2.552555420042520e-02    1.396633315056797e-01    9.898699914181833e-01   -6.571684220973616e-01    7.485108691436226e-01   -8.866309135158808e-02   -7.533114303378301e-01   -6.482481258009889e-01    1.108884859507503e-01
 3.960000000000000e+00   -1.911656253383685e-01    6.793498070119625e-01    3.141592653589793e+02   -2.070755858082484e-02   -1.355082247835207e-01   -9.905598003292695e-01    6.584022571122355e-01   -7.474467128467518e-01    8.848660508902413e-02   -7.523813294094480e-01   -6.503544667860008e-01    1.046967176474198e-01
 3.970000000000000e+00    2.518897751650480e-01   -7.535492104333573e-01    3.141592653589793e+02    1.531807572132854e-02    1.308364330759411e-01    9.912856219732363e-01   -6.600630283134732e-01    7.460069798982966e-01   -8.826315535222722e-02   -7.510540294856457e-01   -6.529589678692560e-01    9.778768363690565e-02
 3.980000000000000e+00   -3.195134168316419e-01    8.216165099487566e-01    3.141592653589793e+02   -9.405682792795255e-03   -1.256781493665330e-01   -9.920264794337383e-01    6.622021371781964e-01   -7.441405400726075e-01    8.799537563485448e-02   -7.492662161372289e-01   -6.560943982310395e-01    9.022348898063183e-02
 3.990000000000000e+00    3.934170947743910e-01   -8.829151593919240e-01    3.141592653589793e+02    3.025102266144265e-03    1.200670851240584e-01    9.927611715920246e-01   -6.648652066191895e-01    7.417984138690816e-01   -8.768905407496252e-02   -7.469572315603217e-01   -6.597870931209783e-01    8.207244342230316e-02
 4.000000000000000e+00   -4.729220507636300e-01    9.368693254346609e-01    3.141592653589793e+02    3.763326254741925e-03   -1.140403619035419e-01   -9.934689895648845e-01    6.680913133089598e-01   -7.389339902325861e-01    8.735304892252163e-02   -7.440697779464963e-01   -6.640567399957367e-01    7.340852546870164e-02
 4.010000000000001e+00    5.572960722361385e-01   -9.829694187734945e-01    3.141592653589793e+02   -1.089429872302791e-02    1.076384265543641e-01    9.941304156793910e-01   -6.719122787999607e-01    7.355032633906261e-01   -8.699907548685235e-02   -7.405506085676372e-01   -6.689162269436688e-01    6.431078820972588e-02
 4.020000000000000e+00   -6.457598764534915e-01    1.020777099801966e+00    3.141592653589793e+02    1.829831916645681e-02   -1.009049819098719e-01   -9.947277799157314e-01    6.763520413552609e-01   -7.314650976608075e-01    8.664137034120054e-02   -7.363511985913765e-01   -6.743715559895428e-01    5.486270868179782e-02
 4.030000000000000e+00    7.374939884210331e-01   -1.049929703735791e+00    3.141592653589793e+02   -2.590258315566966e-02    9.388692260073565e-02    9.952458500014160e-01   -6.814261299579742e-01    7.267815268764387e-01   -8.629624324145647e-02   -7.314283871938814e-01   -6.804218235430486e-01    4.515148338580301e-02
 4.040000000000000e+00   -8.316460640702713e-01    1.070144032324586e+00    3.141592653589793e+02    3.363195916261499e-02   -8.663426388977839e-02   -9.956723334700833e-01    6.871412606944296e-01   -7.214180924190091e-01    8.598153160824704e-02   -7.257449821878265e-01   -6.870592698222897e-01    3.526727348537035e-02
 4.050000000000001e+00    9.273386036049457e-01   -1.081219462336720e+00    3.141592653589793e+02   -4.141005074530574e-02    7.920005028128235e-02    9.959982729539761e-01   -6.934950735971606e-01    7.153442208364550e-01   -8.571597638854971e-02   -7.192703181630458e-01   -6.942693985401397e-01    2.530240421371884e-02
 4.060000000000000e+00   -1.023676993311839e+00    1.083040325007161e+00    3.141592653589793e+02    4.916031881641324e-02   -7.164023015504963e-02   -9.962183196828781e-01    7.004760251146595e-01   -7.085336387937263e-01    8.551854145826618e-02   -7.119807590729119e-01   -7.020311674840578e-01    1.535052408223537e-02
 4.070000000000000e+00    1.119757807670429e+00   -1.075577515673258e+00    3.141592653589793e+02   -5.680724008683634e-02    6.401348288384874e-02    9.963308744977052e-01   -7.080634477052460e-01    7.009648197817561e-01   -8.540770133848111e-02   -7.038601363154835e-01   -7.103172498506579e-01    5.505730580748752e-03
 4.080000000000000e+00   -1.214677297473787e+00    1.058889298896204e+00    3.141592653589793e+02    6.427747525468208e-02   -5.638098580504905e-02   -9.963380905140027e-01    7.162277837288449e-01   -6.926214537531872e-01    8.540072371759938e-02   -6.949001136755477e-01   -7.190943653224411e-01   -4.138329846748672e-03
 4.090000000000001e+00    1.307539984047982e+00   -1.033121281507266e+00    3.141592653589793e+02   -7.150101880000394e-02    4.880611004755706e-02    9.962457367171675e-01   -7.249309959613366e-01    6.834929278061550e-01   -8.551297404045094e-02   -6.851004710271108e-01   -7.283236789086482e-01   -1.348937871484799e-02
 4.100000000000001e+00   -1.397467274765348e+00    9.985055341564896e-01    3.141592653589793e+02    7.841230143389005e-02   -4.135403649240796e-02   -9.960629270503729e-01    7.341271518431383e-01   -6.735748033525739e-01    8.575726914355647e-02   -6.744692994547563e-01   -7.379612645338361e-01   -2.245742949127266e-02
 4.110000000000000e+00    1.483606011049200e+00   -9.553588510347258e-01    3.141592653589793e+02   -8.495121644260918e-02    3.409128601817075e-02    9.958017247610440e-01   -7.437631731816551e-01    6.628692730214709e-01   -8.614330559274763e-02   -6.630231014377317e-01   -7.479586292701561e-01   -3.095570801880989e-02
 4.120000000000000e+00   -1.565136857184818e+00    9.040801473350788e-01    3.141592653589793e+02    9.106404238341288e-02   -2.708516152331645e-02   -9.954766366944838e-01    7.537797376632509e-01   -6.513855789859634e-01    8.667718600135274e-02   -6.507867909457791e-01   -7.582632930008413e-01   -3.890155802505468e-02
 4.130000000000001e+00    1.641282436615207e+00   -8.451470046123901e-01    3.141592653589793e+02   -9.670423685698258e-02    2.040310292256381e-02    9.951040166533056e-01   -7.641123134077635e-01    6.391403735625305e-01   -8.736106327548199e-02   -6.377935897050846e-01   -7.688194172051126e-01   -4.621731989495743e-02
 4.140000000000001e+00   -1.711315122193225e+00    7.791113852541991e-01    3.141592653589793e+02    1.018330793302168e-01   -1.411196020573263e-02   -9.947014006865438e-01    7.746923031368408e-01   -6.261580028869518e-01    8.819291851825037e-02   -6.240848174815452e-01   -7.795684755029106e-01   -5.283117062766329e-02
 4.150000000000000e+00    1.774564388165561e+00   -7.065945486226030e-01    3.141592653589793e+02   -1.064201451461550e-01    8.277193581712953e-03    9.942868000571898e-01   -7.854482705314162e-01    6.124706952590057e-01   -8.916648341010759e-02   -6.097095759642839e-01   -7.904499576276441e-01   -5.867791290361717e-02
 4.160000000000000e+00   -1.830423634582922e+00    6.282812127721201e-01    3.141592653589793e+02    1.104435977750487e-01   -2.962013510872989e-03   -9.938779795231094e-01    7.963072182137119e-01   -5.981186373705152e-01    9.027131242153381e-02   -5.947243276741451e-01   -8.014020976415095e-01   -6.369970146836688e-02
 4.170000000000000e+00    1.878356399363732e+00   -5.449130167951765e-01    3.141592653589793e+02   -1.138902918854406e-01   -1.773523092828369e-03    9.934917493490049e-01   -8.071958846591327e-01    5.831499240500023e-01   -9.149300446116998e-02   -5.791923732230819e-01   -8.123626165048216e-01   -6.784669560493339e-02
 4.180000000000001e+00   -1.917901879399100e+00    4.572813494725288e-01    3.141592653589793e+02    1.167556857114261e-01    5.873441220762354e-03   -9.931432990947106e-01    8.180420263441814e-01   -5.676203702981129e-01    9.281356771938139e-02   -5.631832321588534e-01   -8.232694685879780e-01   -7.107762731581499e-02
 4.190000000000000e+00    1.948679689790635e+00   -3.662196197773014e-01    3.141592653589793e+02   -1.190435672451470e-01   -9.286779055428360e-03    9.928455996914901e-01   -8.287756516371648e-01    5.515931781392213e-01   -9.421191580207605e-02   -5.467719344910018e-01   -8.340615813975307e-01   -7.336027595710373e-02
 4.200000000000000e+00   -1.970393799449044e+00    2.725950536474651e-01    3.141592653589793e+02    1.207656047463537e-01    1.196849892964359e-02   -9.926088976722074e-01    8.393301743571128e-01   -5.351384550343969e-01    9.566447800754260e-02   -5.300382317530978e-01   -8.446795776950586e-01   -7.467184143872806e-02
 4.210000000000000e+00    1.982835591698309e+00   -1.773001090283544e-01    3.141592653589793e+02   -1.219407376682844e-01   -1.388035393278241e-02    9.924403217655041e-01   -8.496434575293834e-01    5.183325851221182e-01   -9.714590199026321e-02   -5.130657380593903e-01   -8.550664693307110e-01   -7.499920969454688e-02
 4.220000000000001e+00   -1.985886010006919e+00    8.124360735609180e-02    3.141592653589793e+02    1.225944291428260e-01    1.499168624329266e-02   -9.923436175444056e-01    8.596587215588737e-01   -5.012574591912731e-01    9.862982332036123e-02   -4.959410130114870e-01   -8.651683124959466e-01   -7.433910589312950e-02
 4.230000000000000e+00    1.979516761282448e+00    1.465831583230830e-02    3.141592653589793e+02   -1.227578054027665e-01   -1.528013428353228e-02    9.923190206296317e-01   -8.693252956860761e-01    4.839995738540942e-01   -1.000896737165085e-01   -4.787525994591810e-01   -8.749348147169329e-01   -7.269813275643218e-02
 4.240000000000000e+00   -1.963790562037915e+00   -1.094913356741123e-01    3.141592653589793e+02    1.224667107925411e-01    1.473222767220194e-02   -9.923632733076294e-01    8.785991969965685e-01   -4.666490146839161e-01    1.014994981602969e-01   -4.615900299838686e-01   -8.843198847480422e-01   -7.009269332576301e-02
 4.250000000000000e+00    1.938860425889221e+00    2.023520317004232e-01    3.141592653589793e+02   -1.217607091662193e-01   -1.334385163843437e-02    9.924697835809118e-01   -8.874435272021109e-01    4.492983419342216e-01   -1.028347507289520e-01   -4.445428165275439e-01   -8.932821175625770e-01   -6.654879950566796e-02
 4.260000000000001e+00   -1.904968003971959e+00   -2.923568449016463e-01    3.141592653589793e+02    1.206820634391780e-01    1.112056593304645e-02   -9.926289198747578e-01    8.958286836487442e-01   -4.320414007024119e-01    1.040730398637494e-01   -4.276994378205398e-01   -9.017852078465949e-01   -6.210176966922398e-02
 4.270000000000000e+00    1.862441002683758e+00    3.786507952187453e-01    3.141592653589793e+02   -1.192747247841661e-01   -8.077767207177533e-03    9.928284291351304e-01   -9.037323872781903e-01    4.149720799124266e-01   -1.051947958447641e-01   -4.111463391638951e-01   -9.097982867474673e-01   -5.679582046675816e-02
 4.280000000000000e+00   -1.811689715383678e+00   -4.604158609052807e-01    3.141592653589793e+02    1.175833614979546e-01    4.240688147465033e-03   -9.930539611003953e-01    9.111395363089584e-01   -3.981830461683683e-01    1.061838364062855e-01   -3.949669587057249e-01   -9.172961780726342e-01   -5.068355969234919e-02
 4.290000000000000e+00    1.753202716049630e+00    5.368789271885553e-01    3.141592653589793e+02   -1.156524549615180e-01    3.557688026921725e-04    9.932896773269236e-01   -9.180418999699108e-01    3.817644793183861e-01   -1.070278105239897e-01   -3.792407936347129e-01   -9.242595716344454e-01   -4.382538858276160e-02
 4.300000000000001e+00   -1.687541773188948e+00   -6.073192190134830e-01    3.141592653589793e+02    1.135254865383482e-01   -5.667360745608924e-03   -9.935189202640724e-01    9.244376714850693e-01   -3.658028364476306e-01    1.077185052870402e-01   -3.640425187270545e-01   -9.306751129516877e-01   -3.628882321373805e-02
 4.310000000000000e+00    1.615336051316431e+00    6.710751412425473e-01    3.141592653589793e+02   -1.112442348400642e-01    1.164098984943831e-02    9.937249154390959e-01   -9.303309034925331e-01    3.503796700146590e-01   -1.082520061814621e-01   -3.494411684636298e-01   -9.365354100055990e-01   -2.814774569015937e-02
 4.320000000000000e+00   -1.537275674922945e+00   -7.275504592124754e-01    3.141592653589793e+02    1.088481977713793e-01   -1.821533419232219e-02   -9.938914787019920e-01    9.357308520359732e-01   -3.355705240195251e-01    1.086287068522844e-01   -3.354993925263235e-01   -9.418389591687911e-01   -1.948159658084880e-02
 4.330000000000000e+00    1.454104735941284e+00    7.762197628196542e-01    3.141592653589793e+02   -1.063741483442880e-01    2.532160941438624e-02    9.940037005237582e-01   -9.406512571050727e-01    3.214439295405628e-01   -1.088531702030632e-01   -3.222727929351474e-01   -9.465899937443001e-01   -1.037452051776759e-02
 4.340000000000001e+00   -1.366613830243270e+00   -8.166331679973953e-01    3.141592653589793e+02    1.038558276970041e-01   -3.288444364168787e-02   -9.940485805100105e-01    9.451095883763347e-01   -3.080605178245291e-01    1.089338483294979e-01   -3.098093494522157e-01   -9.507982597390064e-01   -9.144770652553733e-04
 4.350000000000001e+00    1.275632211648326e+00    8.484202203653620e-01    3.141592653589793e+02   -1.013237732683240e-01    4.082284580758628e-02    9.940155875161334e-01   -9.491262843334546e-01    2.954722655071176e-01   -1.088826740052169e-01   -2.981489382062865e-01   -9.544787245271308e-01    8.807671119964234e-03
 4.360000000000000e+00   -1.182019653350739e+00   -8.712929766745234e-01    3.141592653589793e+02    9.880527491850896e-02   -4.905124590966692e-02   -9.938971239103053e-01    9.527240113841074e-01   -2.837218826354937e-01    1.087145410743017e-01   -2.873229468314744e-01   -9.576512249181180e-01    1.869908115227851e-02
 4.370000000000000e+00    1.086658106639521e+00    8.850482502621159e-01    3.141592653589793e+02   -9.632444712494996e-02    5.748058491635207e-02    9.936888764789131e-01   -9.559269670463977e-01    2.728423501253547e-01   -1.084466949546448e-01   -2.773539878115925e-01   -9.603400618189634e-01    2.866585267509023e-02
 4.380000000000001e+00   -9.904432454372576e-01   -8.895690168151542e-01    3.141592653589793e+02    9.390240142286352e-02   -6.601943197774278e-02   -9.933900410224179e-01    9.587602478922417e-01   -2.628566092707259e-01    1.080980574262554e-01   -2.682557102170418e-01   -9.625735491705261e-01    3.861394012835487e-02
 4.390000000000001e+00    8.942759826394302e-01    8.848249861992422e-01    3.141592653589793e+02   -9.155750010911889e-02    7.457510724544418e-02    9.930034126563987e-01   -9.612492988827099e-01    2.537774020860615e-01   -1.076885118429983e-01   -2.600327086477131e-01   -9.643835251436507e-01    4.845004503467803e-02
 4.400000000000000e+00   -7.990540406875056e-01   -8.708723547628314e-01    3.141592653589793e+02    8.930567000839618e-02   -8.305478990585795e-02   -9.925353390042035e-01    9.634194562004759e-01   -2.456072577287651e-01    1.072381758532825e-01   -2.526805269784627e-01   -9.658048337129863e-01    5.808247981564926e-02
 4.410000000000000e+00    7.056636544105543e-01    8.478527603137599e-01    3.141592653589793e+02   -8.716075383779547e-02    9.136659287807831e-02    9.919955386444085e-01   -9.652955908831696e-01    2.383386171392367e-01   -1.067666886096105e-01   -2.461857534612895e-01   -9.668747846979625e-01    6.742199572082420e-02
 4.420000000000000e+00   -6.149714791409975e-01   -8.159914687831465e-01    3.141592653589793e+02    8.513487644670034e-02   -9.942058792135375e-02   -9.913967921593743e-01    9.669018556896118e-01   -2.319540854290661e-01    1.062925383633977e-01   -2.405262028797212e-01   -9.676326001891749e-01    7.638256855072537e-02
 4.430000000000001e+00    5.278167716055422e-01    7.755948274515727e-01    3.141592653589793e+02   -8.323880389208968e-02    1.071297675076217e-01    9.907545177461906e-01   -9.682615328889778e-01    2.264267995076223e-01   -1.058324543190417e-01   -2.356711807782794e-01   -9.681188549848747e-01    8.488213694498442e-02
 4.440000000000000e+00   -4.450039053094915e-01   -7.270470244984576e-01    3.141592653589793e+02    8.148227489173739e-02   -1.144109326219737e-01   -9.900862474396551e-01    9.693969762325356e-01   -2.217208969935440e-01    1.054008837845060e-01   -2.315818242975812e-01   -9.683749182685808e-01    9.284328905377356e-02
 4.450000000000000e+00    3.672952762348182e-01    6.708061985904165e-01    3.141592653589793e+02   -7.987428658381954e-02    1.211854985329748e-01    9.894110234286518e-01   -9.703296364107578e-01    2.177920716148571e-01   -1.050095721333269e-01   -2.282115138221299e-01   -9.684424032877506e-01    1.001938943860812e-01
 4.460000000000000e+00   -2.954046487906858e-01   -6.073999453230270e-01    3.141592653589793e+02    7.842331956984358e-02   -1.273802134022539e-01   -9.887487366238844e-01    9.710801559546942e-01   -2.145882000415959e-01    1.046672590108805e-01   -2.255063494758682e-01   -9.683626312674575e-01    1.068676785086086e-01
 4.470000000000001e+00    2.299909862407390e-01    5.374202696381065e-01    3.141592653589793e+02   -7.713749082201561e-02    1.329277872790866e-01    9.881194314822718e-01   -9.716685169144955e-01    2.120500253715099e-01   -1.043794997691189e-01   -2.234056864588132e-01   -9.681761152330478e-01    1.128047390364893e-01
 4.480000000000000e+00   -1.716528043559558e-01   -4.615180349783908e-01    3.141592653589793e+02    7.602462700496720e-02   -1.377674314485298e-01   -9.875426020759294e-01    9.721142228209725e-01   -2.101118832450354e-01    1.041486164253458e-01   -2.218427232820216e-01   -9.679220688413001e-01    1.179520019998221e-01
 4.490000000000000e+00    1.209230819022317e-01    3.803969610089628e-01    3.141592653589793e+02   -7.509225496579758e-02    1.418453102022673e-01    9.870365044981020e-01   -9.724364954512358e-01    2.087024577199261e-01   -1.039737777090009e-01   -2.207451371013805e-01   -9.676379447469002e-01    1.222636181824104e-01
