         time                     bimag                    bjmag                    bkmag                    bibj                     bkbi                     bjbk                     epum
 3.040000000000000e+00    9.999999999979730e-01    9.999999999979490e-01    1.000000000000004e+00   -2.510491814433635e-14    1.953819050992678e-14   -1.783431258575718e-14    1.543404844353986e+03
 3.050000000000000e+00    9.999999999979664e-01    9.999999999979438e-01    1.000000000000005e+00   -2.416122857340497e-14    1.967566734539794e-14   -1.745641391853736e-14    1.543404844353993e+03
 3.060000000000000e+00    9.999999999979597e-01    9.999999999979367e-01    1.000000000000004e+00   -2.464695114667848e-14    1.952604744559494e-14   -1.787155493038206e-14    1.543404844353989e+03
 3.070000000000000e+00    9.999999999979514e-01    9.999999999979293e-01    1.000000000000005e+00   -2.388367281724868e-14    1.964053919500941e-14   -1.750379355347498e-14    1.543404844353995e+03
 3.080000000000000e+00    9.999999999979448e-01    9.999999999979235e-01    1.000000000000004e+00   -2.486899575160351e-14    1.957461970292229e-14   -1.793660706073119e-14    1.543404844353989e+03
 3.090000000000000e+00    9.999999999979371e-01    9.999999999979167e-01    1.000000000000002e+00   -2.434163981490656e-14    1.958849749073011e-14   -1.748514527610823e-14    1.543404844353986e+03
 3.100000000000000e+00    9.999999999979297e-01    9.999999999979109e-01    1.000000000000003e+00   -2.420286193682841e-14    1.978278652003951e-14   -1.778785452266618e-14    1.543404844353990e+03
 3.110000000000000e+00    9.999999999979190e-01    9.999999999979052e-01    1.000000000000002e+00   -2.459143999544722e-14    1.961625306634573e-14   -1.722059994602176e-14    1.543404844353978e+03
 3.120000000000000e+00    9.999999999979119e-01    9.999999999978983e-01    1.000000000000001e+00   -2.320366121466577e-14    1.969258089928871e-14   -1.754586059776742e-14    1.543404844353975e+03
 3.130000000000000e+00    9.999999999979055e-01    9.999999999978916e-01    1.000000000000001e+00   -2.162159340457492e-14    1.976196983832779e-14   -1.741141952837921e-14    1.543404844353976e+03
 3.140000000000000e+00    9.999999999978972e-01    9.999999999978835e-01    1.000000000000002e+00   -2.106648189226235e-14    2.005340338229189e-14   -1.774361907402877e-14    1.543404844353981e+03
 3.150000000000000e+00    9.999999999978888e-01    9.999999999978773e-01    1.000000000000000e+00   -2.080280392391387e-14    1.976196983832779e-14   -1.728825416158486e-14    1.543404844353971e+03
 3.160000000000000e+00    9.999999999978796e-01    9.999999999978721e-01    1.000000000000000e+00   -1.910971381136051e-14    2.005340338229189e-14   -1.785030456780135e-14    1.543404844353974e+03
 3.170000000000000e+00    9.999999999978723e-01    9.999999999978645e-01    1.000000000000001e+00   -1.933175841628554e-14    1.970645868709653e-14   -1.767683222020366e-14    1.543404844353980e+03
 3.180000000000000e+00    9.999999999978672e-01    9.999999999978585e-01    9.999999999999999e-01   -2.074729277268261e-14    2.030320356283255e-14   -1.815908534652522e-14    1.543404844353968e+03
 3.190000000000000e+00    9.999999999978622e-01    9.999999999978523e-01    9.999999999999999e-01   -2.128852649718738e-14    1.985911435298249e-14   -1.797346993459570e-14    1.543404844353964e+03
 3.200000000000000e+00    9.999999999978562e-01    9.999999999978474e-01    9.999999999999989e-01   -2.184363800949995e-14    2.033095913844818e-14   -1.877317745702101e-14    1.543404844353963e+03
 3.210000000000000e+00    9.999999999978492e-01    9.999999999978416e-01    9.999999999999996e-01   -2.131628207280301e-14    1.998401444325282e-14   -1.870205379450596e-14    1.543404844353964e+03
 3.220000000000000e+00    9.999999999978422e-01    9.999999999978352e-01    1.000000000000001e+00   -2.173261570703744e-14    2.062239268241228e-14   -1.892236367595501e-14    1.543404844353966e+03
 3.230000000000000e+00    9.999999999978362e-01    9.999999999978296e-01    1.000000000000001e+00   -2.235711615838909e-14    1.998401444325282e-14   -1.901950819060971e-14    1.543404844353966e+03
 3.240000000000000e+00    9.999999999978300e-01    9.999999999978232e-01    1.000000000000002e+00   -2.187139358511558e-14    2.015054789694659e-14   -1.857541898075965e-14    1.543404844353966e+03
 3.250000000000000e+00    9.999999999978235e-01    9.999999999978169e-01    1.000000000000001e+00   -2.396693954409557e-14    2.001177001886845e-14   -1.824235207337210e-14    1.543404844353970e+03
 3.260000000000000e+00    9.999999999978174e-01    9.999999999978095e-01    1.000000000000002e+00   -2.470246229790973e-14    2.003952559448408e-14   -1.817643258128498e-14    1.543404844353971e+03
 3.270000000000000e+00    9.999999999978114e-01    9.999999999978025e-01    1.000000000000001e+00   -2.504940699310509e-14    1.909583602355269e-14   -1.848868280696081e-14    1.543404844353965e+03
 3.280000000000000e+00    9.999999999978050e-01    9.999999999977967e-01    1.000000000000001e+00   -2.502165141748947e-14    1.965094753586527e-14   -1.832214935326704e-14    1.543404844353968e+03
 3.290000000000000e+00    9.999999999977972e-01    9.999999999977904e-01    1.000000000000001e+00   -2.627065232019277e-14    1.887379141862766e-14   -1.833602714107485e-14    1.543404844353965e+03
 3.300000000000000e+00    9.999999999977905e-01    9.999999999977832e-01    1.000000000000000e+00   -2.513267371995198e-14    1.901256929670581e-14   -1.858062315118758e-14    1.543404844353957e+03
 3.310000000000000e+00    9.999999999977855e-01    9.999999999977766e-01    1.000000000000001e+00   -2.445266211736907e-14    1.852684672343230e-14   -1.903338597841753e-14    1.543404844353966e+03
 3.320000000000000e+00    9.999999999977789e-01    9.999999999977699e-01    1.000000000000000e+00   -2.560451850541767e-14    1.885991363081985e-14   -1.906461100098511e-14    1.543404844353959e+03
 3.330000000000000e+00    9.999999999977730e-01    9.999999999977639e-01    9.999999999999996e-01   -2.609024107869118e-14    1.847133557220104e-14   -1.924415488074871e-14    1.543404844353959e+03
 3.340000000000000e+00    9.999999999977671e-01    9.999999999977578e-01    9.999999999999999e-01   -2.646494134950217e-14    1.819377981604475e-14   -1.897614010371029e-14    1.543404844353952e+03
 3.350000000000000e+00    9.999999999977608e-01    9.999999999977504e-01    1.000000000000001e+00   -2.722821967893196e-14    1.786071290865721e-14   -1.930053339371796e-14    1.543404844353956e+03
 3.360000000000000e+00    9.999999999977548e-01    9.999999999977438e-01    1.000000000000002e+00   -2.647881913730998e-14    1.805500193796661e-14   -1.904119223405942e-14    1.543404844353963e+03
 3.370000000000000e+00    9.999999999977474e-01    9.999999999977387e-01    1.000000000000003e+00   -2.649269692511780e-14    1.764560719763608e-14   -1.927451254157830e-14    1.543404844353975e+03
 3.380000000000000e+00    9.999999999977401e-01    9.999999999977307e-01    1.000000000000003e+00   -2.667310816661939e-14    1.789540737817674e-14   -1.910494332180157e-14    1.543404844353972e+03
 3.390000000000000e+00    9.999999999977341e-01    9.999999999977237e-01    1.000000000000003e+00   -2.778333119124454e-14    1.781214065132986e-14   -1.976934241310069e-14    1.543404844353983e+03
 3.400000000000000e+00    9.999999999977277e-01    9.999999999977176e-01    1.000000000000003e+00   -2.893518757929314e-14    1.752764600126966e-14   -1.941589250487041e-14    1.543404844353978e+03
 3.410000000000000e+00    9.999999999977224e-01    9.999999999977129e-01    1.000000000000005e+00   -2.692290834716005e-14    1.759009604640482e-14   -1.946706684741173e-14    1.543404844353989e+03
 3.420000000000000e+00    9.999999999977157e-01    9.999999999977062e-01    1.000000000000005e+00   -2.649269692511780e-14    1.759183076988080e-14   -1.932503636281613e-14    1.543404844353990e+03
 3.430000000000000e+00    9.999999999977107e-01    9.999999999977000e-01    1.000000000000005e+00   -2.742250870824137e-14    1.809750266312804e-14   -2.000989977012091e-14    1.543404844353999e+03
 3.440000000000000e+00    9.999999999977041e-01    9.999999999976926e-01    1.000000000000005e+00   -2.746414207166481e-14    1.806367555534649e-14   -1.946088689502856e-14    1.543404844353996e+03
 3.450000000000000e+00    9.999999999976965e-01    9.999999999976866e-01    1.000000000000003e+00   -2.781108676686017e-14    1.813479921786154e-14   -2.007443690443811e-14    1.543404844353994e+03
 3.460000000000000e+00    9.999999999976888e-01    9.999999999976814e-01    1.000000000000003e+00   -2.745026428385700e-14    1.800296023368730e-14   -1.973898475227109e-14    1.543404844353995e+03
 3.470000000000000e+00    9.999999999976824e-01    9.999999999976750e-01    1.000000000000003e+00   -2.804700915959302e-14    1.862399123808700e-14   -2.011498606568907e-14    1.543404844354005e+03
 3.480000000000000e+00    9.999999999976763e-01    9.999999999976682e-01    1.000000000000001e+00   -2.900457651833221e-14    1.860317455637528e-14   -1.901170193496782e-14    1.543404844353996e+03
 3.490000000000000e+00    9.999999999976694e-01    9.999999999976598e-01    1.000000000000000e+00   -2.807476473520865e-14    1.858929676856746e-14   -1.913573466350016e-14    1.543404844353989e+03
 3.500000000000000e+00    9.999999999976632e-01    9.999999999976523e-01    9.999999999999996e-01   -2.775557561562891e-14    1.775662950009860e-14   -1.932221743716767e-14    1.543404844353991e+03
 3.510000000000000e+00    9.999999999976564e-01    9.999999999976462e-01    9.999999999999991e-01   -2.617350780553807e-14    1.856848008685574e-14   -1.968997881407475e-14    1.543404844353977e+03
 3.520000000000000e+00    9.999999999976499e-01    9.999999999976394e-01    1.000000000000000e+00   -2.575717417130363e-14    1.809663530139005e-14   -1.921466458165710e-14    1.543404844353982e+03
 3.530000000000000e+00    9.999999999976432e-01    9.999999999976329e-01    9.999999999999983e-01   -2.520206265899105e-14    1.898481372109018e-14   -2.003085197710419e-14    1.543404844353970e+03
 3.540000000000000e+00    9.999999999976347e-01    9.999999999976260e-01    9.999999999999982e-01   -2.467470672229410e-14    1.945665850655587e-14   -2.028238688112083e-14    1.543404844353970e+03
 3.550000000000000e+00    9.999999999976298e-01    9.999999999976178e-01    9.999999999999983e-01   -2.421673972463623e-14    1.973421426271216e-14   -1.974982677399595e-14    1.543404844353973e+03
 3.560000000000000e+00    9.999999999976231e-01    9.999999999976127e-01    9.999999999999999e-01   -2.321753900247359e-14    2.021993683598566e-14   -1.939854527011065e-14    1.543404844353982e+03
 3.570000000000000e+00    9.999999999976161e-01    9.999999999976076e-01    9.999999999999986e-01   -2.507716256872072e-14    2.033095913844818e-14   -1.923374653989285e-14    1.543404844353980e+03
 3.580000000000000e+00    9.999999999976076e-01    9.999999999976010e-01    9.999999999999983e-01   -2.593758541280522e-14    2.015054789694659e-14   -1.859710302420936e-14    1.543404844353976e+03
 3.590000000000000e+00    9.999999999975991e-01    9.999999999975950e-01    9.999999999999996e-01   -2.550737399076297e-14    1.987299214079030e-14   -1.800382759542529e-14    1.543404844353984e+03
 3.600000000000000e+00    9.999999999975940e-01    9.999999999975892e-01    9.999999999999989e-01   -2.504940699310509e-14    1.842970220877760e-14   -1.655706821646064e-14    1.543404844353977e+03
 3.610000000000000e+00    9.999999999975884e-01    9.999999999975816e-01    9.999999999999989e-01   -2.556288514199423e-14    1.848521336000886e-14   -1.664553911373545e-14    1.543404844353981e+03
 3.620000000000000e+00    9.999999999975814e-01    9.999999999975761e-01    9.999999999999987e-01   -2.649269692511780e-14    1.881828026739640e-14   -1.734636739803008e-14    1.543404844353971e+03
 3.630000000000000e+00    9.999999999975743e-01    9.999999999975678e-01    1.000000000000001e+00   -2.682576383250534e-14    1.836031326973853e-14   -1.831781254457709e-14    1.543404844353979e+03
 3.640000000000000e+00    9.999999999975684e-01    9.999999999975608e-01    1.000000000000002e+00   -2.792210906932269e-14    1.805500193796661e-14   -1.929272713807606e-14    1.543404844353984e+03
 3.650000000000000e+00    9.999999999975617e-01    9.999999999975556e-01    1.000000000000001e+00   -2.702005286181475e-14    1.846439667829713e-14   -1.924458856161770e-14    1.543404844353977e+03
 3.660000000000000e+00    9.999999999975544e-01    9.999999999975486e-01    1.000000000000000e+00   -2.663147480319594e-14    1.848174391305690e-14   -1.926800732854339e-14    1.543404844353972e+03
 3.670000000000000e+00    9.999999999975475e-01    9.999999999975410e-01    1.000000000000002e+00   -2.552125177857079e-14    1.820765760385257e-14   -2.014794581173263e-14    1.543404844353984e+03
 3.680000000000000e+00    9.999999999975430e-01    9.999999999975353e-01    1.000000000000002e+00   -2.678413046908190e-14    1.780520175742595e-14   -1.963338346067101e-14    1.543404844353991e+03
 3.690000000000000e+00    9.999999999975373e-01    9.999999999975286e-01    1.000000000000002e+00   -2.657596365196468e-14    1.892756784638294e-14   -1.976413824267276e-14    1.543404844354003e+03
 3.700000000000000e+00    9.999999999975316e-01    9.999999999975222e-01    1.000000000000003e+00   -2.667310816661939e-14    1.855546966078592e-14   -2.158191160506195e-14    1.543404844354007e+03
 3.710000000000000e+00    9.999999999975241e-01    9.999999999975141e-01    1.000000000000002e+00   -2.588207426157396e-14    1.724315135120946e-14   -2.289813304245936e-14    1.543404844354010e+03
 3.720000000000000e+00    9.999999999975167e-01    9.999999999975068e-01    1.000000000000002e+00   -2.622901895676932e-14    1.743397093356691e-14   -2.275176574917381e-14    1.543404844354013e+03
 3.730000000000000e+00    9.999999999975088e-01    9.999999999975002e-01    1.000000000000002e+00   -2.449429548079252e-14    1.602190602412179e-14   -2.186965886163961e-14    1.543404844354016e+03
 3.740000000000000e+00    9.999999999975018e-01    9.999999999974915e-01    1.000000000000002e+00   -2.457756220763940e-14    1.491168299949663e-14   -2.098928669758138e-14    1.543404844354020e+03
 3.750000000000000e+00    9.999999999974951e-01    9.999999999974856e-01    1.000000000000003e+00   -2.414735078559715e-14    1.496025525682398e-14   -1.933956467192743e-14    1.543404844354023e+03
 3.760000000000000e+00    9.999999999974885e-01    9.999999999974797e-01    1.000000000000002e+00   -2.353672812205332e-14    1.462718834943644e-14   -1.978278652003951e-14    1.543404844354019e+03
 3.770000000000000e+00    9.999999999974818e-01    9.999999999974728e-01    1.000000000000004e+00   -2.324529457808922e-14    1.387778780781446e-14   -1.857455161902166e-14    1.543404844354024e+03
 3.780000000000000e+00    9.999999999974731e-01    9.999999999974664e-01    1.000000000000006e+00   -2.246813846085161e-14    1.416922135177856e-14   -1.861531762070712e-14    1.543404844354030e+03
 3.790000000000000e+00    9.999999999974672e-01    9.999999999974588e-01    1.000000000000006e+00   -2.181588243388433e-14    1.604272270583351e-14   -1.769591417843941e-14    1.543404844354031e+03
 3.800000000000000e+00    9.999999999974627e-01    9.999999999974514e-01    1.000000000000005e+00   -2.009503674571533e-14    1.601496713021788e-14   -1.702110674628443e-14    1.543404844354029e+03
 3.810000000000000e+00    9.999999999974550e-01    9.999999999974442e-01    1.000000000000005e+00   -2.019218126037003e-14    1.436351038108796e-14   -1.779305869309411e-14    1.543404844354033e+03
 3.820000000000000e+00    9.999999999974477e-01    9.999999999974363e-01    1.000000000000007e+00   -2.015054789694659e-14    1.536271110325060e-14   -1.564200158288287e-14    1.543404844354038e+03
 3.830000000000001e+00    9.999999999974406e-01    9.999999999974303e-01    1.000000000000006e+00   -1.877664690397296e-14    1.638966740102887e-14   -1.722753883992567e-14    1.543404844354038e+03
 3.840000000000000e+00    9.999999999974338e-01    9.999999999974224e-01    1.000000000000006e+00   -1.733335697196026e-14    1.672273430841642e-14   -1.712692487831902e-14    1.543404844354038e+03
 3.850000000000001e+00    9.999999999974262e-01    9.999999999974155e-01    1.000000000000006e+00   -1.683375661087894e-14    1.675048988403205e-14   -1.841929386792174e-14    1.543404844354041e+03
 3.860000000000000e+00    9.999999999974197e-01    9.999999999974089e-01    1.000000000000006e+00   -1.625088952295073e-14    1.812439087700568e-14   -1.908889712964879e-14    1.543404844354042e+03
 3.870000000000000e+00    9.999999999974108e-01    9.999999999974029e-01    1.000000000000006e+00   -1.566802243502252e-14    1.909583602355269e-14   -2.187833247901949e-14    1.543404844354045e+03
 3.880000000000000e+00    9.999999999974051e-01    9.999999999973962e-01    1.000000000000006e+00   -1.643130076445232e-14    1.981748098955904e-14   -1.916695968606774e-14    1.543404844354046e+03
 3.890000000000000e+00    9.999999999973974e-01    9.999999999973904e-01    1.000000000000006e+00   -1.437738816889578e-14    1.926236947724647e-14   -2.155567391248780e-14    1.543404844354043e+03
 3.900000000000000e+00    9.999999999973910e-01    9.999999999973841e-01    1.000000000000006e+00   -1.411371020054730e-14    1.970645868709653e-14   -2.093117346113615e-14    1.543404844354046e+03
 3.910000000000000e+00    9.999999999973858e-01    9.999999999973781e-01    1.000000000000006e+00   -1.477984401532240e-14    1.923461390163084e-14   -2.249589403646723e-14    1.543404844354038e+03
 3.920000000000000e+00    9.999999999973791e-01    9.999999999973701e-01    1.000000000000005e+00   -1.341982081015658e-14    1.970645868709653e-14   -2.406234933527429e-14    1.543404844354030e+03
 3.930000000000000e+00    9.999999999973714e-01    9.999999999973614e-01    1.000000000000004e+00   -1.286470929784400e-14    1.890154699424329e-14   -2.200670201624177e-14    1.543404844354026e+03
 3.940000000000000e+00    9.999999999973648e-01    9.999999999973541e-01    1.000000000000004e+00   -1.249000902703301e-14    1.856848008685574e-14   -2.093464290808811e-14    1.543404844354025e+03
 3.950000000000000e+00    9.999999999973601e-01    9.999999999973461e-01    1.000000000000005e+00   -1.267042026853460e-14    1.851296893562449e-14   -2.156955170029562e-14    1.543404844354033e+03
 3.960000000000000e+00    9.999999999973536e-01    9.999999999973413e-01    1.000000000000005e+00   -1.272593141976586e-14    1.883215805520422e-14   -2.204486593271326e-14    1.543404844354029e+03
 3.970000000000000e+00    9.999999999973477e-01    9.999999999973351e-01    1.000000000000004e+00   -1.269817584415023e-14    1.831867990631508e-14   -2.249068986603930e-14    1.543404844354026e+03
 3.980000000000000e+00    9.999999999973410e-01    9.999999999973286e-01    1.000000000000005e+00   -1.362798762727380e-14    1.891542478205110e-14   -2.356448369766895e-14    1.543404844354028e+03
 3.990000000000000e+00    9.999999999973337e-01    9.999999999973221e-01    1.000000000000004e+00   -1.260103132949553e-14    1.899869150889799e-14   -2.506501950438889e-14    1.543404844354028e+03
 4.000000000000000e+00    9.999999999973269e-01    9.999999999973157e-01    1.000000000000004e+00   -1.158795281952507e-14    1.820765760385257e-14   -2.594365694497114e-14    1.543404844354028e+03
 4.010000000000001e+00    9.999999999973197e-01    9.999999999973094e-01    1.000000000000004e+00   -1.305899832715340e-14    1.648681191568357e-14   -2.656989211979877e-14    1.543404844354027e+03
 4.020000000000000e+00    9.999999999973130e-01    9.999999999973036e-01    1.000000000000004e+00   -1.366962099069724e-14    1.594557819117881e-14   -2.705821677828624e-14    1.543404844354023e+03
 4.030000000000000e+00    9.999999999973065e-01    9.999999999972953e-01    1.000000000000006e+00   -1.394717674685353e-14    1.708355679141960e-14   -2.797718653968495e-14    1.543404844354030e+03
 4.040000000000000e+00    9.999999999973004e-01    9.999999999972882e-01    1.000000000000007e+00   -1.473821065189895e-14    1.690314554991801e-14   -2.942307855691162e-14    1.543404844354032e+03
 4.050000000000001e+00    9.999999999972945e-01    9.999999999972822e-01    1.000000000000006e+00   -1.391942117123790e-14    1.921032777296716e-14   -3.121027741803672e-14    1.543404844354032e+03
 4.060000000000000e+00    9.999999999972872e-01    9.999999999972762e-01    1.000000000000006e+00   -1.536271110325060e-14    2.037432722534760e-14   -3.038671744781674e-14    1.543404844354030e+03
 4.070000000000000e+00    9.999999999972786e-01    9.999999999972706e-01    1.000000000000004e+00   -1.691702333772582e-14    2.131021054063709e-14   -3.242696909599996e-14    1.543404844354022e+03
 4.080000000000000e+00    9.999999999972717e-01    9.999999999972645e-01    1.000000000000004e+00   -1.681987882307112e-14    2.012886385349688e-14   -3.072905428377903e-14    1.543404844354020e+03
 4.090000000000001e+00    9.999999999972662e-01    9.999999999972576e-01    1.000000000000004e+00   -1.620925615952729e-14    2.045238978176656e-14   -3.017334646027159e-14    1.543404844354020e+03
 4.100000000000001e+00    9.999999999972593e-01    9.999999999972522e-01    1.000000000000004e+00   -1.561251128379126e-14    2.093811235504006e-14   -2.914465543901734e-14    1.543404844354019e+03
 4.110000000000000e+00    9.999999999972523e-01    9.999999999972456e-01    1.000000000000003e+00   -1.401656568589260e-14    2.001870891277235e-14   -3.017204541766461e-14    1.543404844354012e+03
 4.120000000000000e+00    9.999999999972465e-01    9.999999999972378e-01    1.000000000000002e+00   -1.405819904931604e-14    2.081668171172169e-14   -2.970974161131679e-14    1.543404844354009e+03
 4.130000000000001e+00    9.999999999972401e-01    9.999999999972317e-01    1.000000000000003e+00   -1.289246487345963e-14    1.949829186997931e-14   -3.045827479120078e-14    1.543404844354010e+03
 4.140000000000001e+00    9.999999999972335e-01    9.999999999972251e-01    1.000000000000006e+00   -1.322553178084718e-14    1.839500773925806e-14   -3.102379464436922e-14    1.543404844354015e+03
 4.150000000000000e+00    9.999999999972269e-01    9.999999999972193e-01    1.000000000000003e+00   -1.254552017826427e-14    1.752764600126966e-14   -3.191023834059337e-14    1.543404844354007e+03
 4.160000000000000e+00    9.999999999972201e-01    9.999999999972139e-01    1.000000000000002e+00   -1.196265309033606e-14    1.831867990631508e-14   -3.056669500844933e-14    1.543404844353997e+03
 4.170000000000000e+00    9.999999999972149e-01    9.999999999972086e-01    1.000000000000002e+00   -1.247613123922520e-14    1.905420266012925e-14   -3.164742773398288e-14    1.543404844354001e+03
 4.180000000000001e+00    9.999999999972075e-01    9.999999999972005e-01    1.000000000000001e+00   -1.217081990745328e-14    1.870725796493389e-14   -3.158150824189576e-14    1.543404844353992e+03
 4.190000000000000e+00    9.999999999972010e-01    9.999999999971939e-01    1.000000000000000e+00   -1.232347557333924e-14    1.872113575274170e-14   -3.189982999973751e-14    1.543404844353989e+03
 4.200000000000000e+00    9.999999999971945e-01    9.999999999971863e-01    9.999999999999979e-01   -1.280919814661274e-14    1.784683512084939e-14   -3.134038167873499e-14    1.543404844353981e+03
 4.210000000000000e+00    9.999999999971886e-01    9.999999999971796e-01    9.999999999999993e-01   -1.239286451237831e-14    1.798561299892754e-14   -3.058317488147111e-14    1.543404844353993e+03
 4.220000000000001e+00    9.999999999971820e-01    9.999999999971757e-01    9.999999999999994e-01   -1.344757638577221e-14    1.698641227676490e-14   -3.129874831531154e-14    1.543404844353994e+03
 4.230000000000000e+00    9.999999999971749e-01    9.999999999971696e-01    9.999999999999993e-01   -1.315614284180811e-14    1.738886812319151e-14   -3.139762755344222e-14    1.543404844353991e+03
 4.240000000000000e+00    9.999999999971693e-01    9.999999999971634e-01    9.999999999999983e-01   -1.371125435412068e-14    1.686151218649456e-14   -3.191023834059337e-14    1.543404844353998e+03
 4.250000000000000e+00    9.999999999971607e-01    9.999999999971572e-01    9.999999999999969e-01   -1.297573160030652e-14    1.756927936469310e-14   -3.259198466665225e-14    1.543404844353994e+03
 4.260000000000001e+00    9.999999999971538e-01    9.999999999971498e-01    9.999999999999968e-01   -1.330879850769406e-14    1.711131236703523e-14   -3.229968376095016e-14    1.543404844353998e+03
 4.270000000000000e+00    9.999999999971473e-01    9.999999999971426e-01    9.999999999999966e-01   -1.179611963664229e-14    1.706967900361178e-14   -3.292158212708785e-14    1.543404844353993e+03
 4.280000000000000e+00    9.999999999971397e-01    9.999999999971346e-01    9.999999999999963e-01   -1.280919814661274e-14    1.765948498544390e-14   -3.274377297080022e-14    1.543404844353988e+03
 4.290000000000000e+00    9.999999999971341e-01    9.999999999971300e-01    9.999999999999960e-01   -1.164346397075633e-14    1.853378561733621e-14   -3.285566263500073e-14    1.543404844353997e+03
 4.300000000000001e+00    9.999999999971259e-01    9.999999999971231e-01    9.999999999999966e-01   -1.144917494144693e-14    1.771499613667515e-14   -3.407170379166047e-14    1.543404844354003e+03
 4.310000000000000e+00    9.999999999971182e-01    9.999999999971161e-01    9.999999999999969e-01   -1.180999742445010e-14    1.730213194939267e-14   -3.350228081067108e-14    1.543404844354006e+03
 4.320000000000000e+00    9.999999999971108e-01    9.999999999971090e-01    9.999999999999967e-01   -1.100508573159686e-14    1.626476731075854e-14   -3.296928702267721e-14    1.543404844354001e+03
 4.330000000000000e+00    9.999999999971041e-01    9.999999999971019e-01    9.999999999999971e-01   -1.093569679255779e-14    1.578077946096101e-14   -3.306578101602842e-14    1.543404844354001e+03
 4.340000000000001e+00    9.999999999970985e-01    9.999999999970939e-01    9.999999999999969e-01   -1.265654248072678e-14    1.604424058887499e-14   -3.414834333272804e-14    1.543404844354005e+03
 4.350000000000001e+00    9.999999999970914e-01    9.999999999970870e-01    9.999999999999968e-01   -1.321165399303936e-14    1.569751273411413e-14   -3.313386891246051e-14    1.543404844354013e+03
 4.360000000000000e+00    9.999999999970856e-01    9.999999999970806e-01    9.999999999999957e-01   -1.308675390276903e-14    1.585884201737997e-14   -3.356776662188921e-14    1.543404844354014e+03
 4.370000000000000e+00    9.999999999970783e-01    9.999999999970743e-01    9.999999999999969e-01   -1.211530875622202e-14    1.623701173514291e-14   -3.284048380458593e-14    1.543404844354018e+03
 4.380000000000001e+00    9.999999999970706e-01    9.999999999970688e-01    9.999999999999981e-01   -1.162958618294851e-14    1.629946178027808e-14   -3.319046426586425e-14    1.543404844354028e+03
 4.390000000000001e+00    9.999999999970641e-01    9.999999999970621e-01    9.999999999999983e-01   -1.103284130721249e-14    1.596639487289053e-14   -3.188161540323975e-14    1.543404844354028e+03
 4.400000000000000e+00    9.999999999970578e-01    9.999999999970555e-01    1.000000000000001e+00   -9.783840404509192e-15    1.605660049364133e-14   -3.223983580102896e-14    1.543404844354037e+03
 4.410000000000000e+00    9.999999999970512e-01    9.999999999970487e-01    1.000000000000000e+00   -8.645861804268407e-15    1.622313394733510e-14   -3.192845293709112e-14    1.543404844354038e+03
 4.420000000000000e+00    9.999999999970449e-01    9.999999999970418e-01    9.999999999999994e-01   -9.381384558082573e-15    1.704192342799615e-14   -3.256249436756065e-14    1.543404844354033e+03
 4.430000000000001e+00    9.999999999970391e-01    9.999999999970361e-01    9.999999999999987e-01   -1.063038546078587e-14    1.647293412787576e-14   -3.214963018027817e-14    1.543404844354031e+03
 4.440000000000000e+00    9.999999999970340e-01    9.999999999970299e-01    9.999999999999984e-01   -1.060262988517024e-14    1.706967900361178e-14   -3.284351957066889e-14    1.543404844354026e+03
 4.450000000000000e+00    9.999999999970264e-01    9.999999999970227e-01    9.999999999999963e-01   -1.006139616066548e-14    1.641742297664450e-14   -3.257463743189248e-14    1.543404844354020e+03
 4.460000000000000e+00    9.999999999970196e-01    9.999999999970164e-01    9.999999999999973e-01   -1.075528555105620e-14    1.586231146433192e-14   -3.284872374109682e-14    1.543404844354025e+03
 4.470000000000001e+00    9.999999999970127e-01    9.999999999970111e-01    9.999999999999968e-01   -1.131039706336878e-14    1.545985561790530e-14   -3.268045556392707e-14    1.543404844354033e+03
 4.480000000000000e+00    9.999999999970055e-01    9.999999999970051e-01    9.999999999999969e-01   -1.057487430955462e-14    1.512678871051776e-14   -3.287300986976049e-14    1.543404844354023e+03
 4.490000000000000e+00    9.999999999969976e-01    9.999999999969976e-01    9.999999999999986e-01   -1.072752997544058e-14    1.507127755928650e-14   -3.303433915302634e-14    1.543404844354030e+03
 4.500000000000000e+00    9.999999999969906e-01    9.999999999969896e-01    9.999999999999981e-01   -1.047772979489991e-14    1.561251128379126e-14   -3.382190361111981e-14    1.543404844354027e+03
 4.510000000000001e+00    9.999999999969840e-01    9.999999999969817e-01    9.999999999999977e-01   -1.139366379021567e-14    1.543210004228968e-14   -3.362414513485845e-14    1.543404844354036e+03
 4.520000000000000e+00    9.999999999969762e-01    9.999999999969762e-01    9.999999999999972e-01   -1.104671909502031e-14    1.593170040337100e-14   -3.357557287753110e-14    1.543404844354044e+03
 4.530000000000000e+00    9.999999999969704e-01    9.999999999969698e-01    9.999999999999968e-01   -1.100508573159686e-14    1.540434446667405e-14   -3.346281585159261e-14    1.543404844354049e+03
 4.540000000000000e+00    9.999999999969628e-01    9.999999999969633e-01    9.999999999999972e-01   -1.099120794378905e-14    1.554312234475219e-14   -3.324944486404746e-14    1.543404844354050e+03
 4.550000000000001e+00    9.999999999969558e-01    9.999999999969557e-01    9.999999999999954e-01   -1.065814103640150e-14    1.523781101298027e-14   -3.451926244846248e-14    1.543404844354053e+03
 4.560000000000000e+00    9.999999999969486e-01    9.999999999969493e-01    9.999999999999953e-01   -1.092181900474998e-14    1.648681191568357e-14   -3.465283615611270e-14    1.543404844354044e+03
