         time                    bomegax                  bomegay                  bomegaz                    bix                      biy                      biz                      bjx                      bjy                      bjz                      bkx                      bky                      bkz
 3.730000000000000e+00   -2.494896349354252e+02   -1.905331791465612e+02    1.224316684768777e+01   -2.843389438290044e-02    9.590964574401716e-02    9.949838458480101e-01   -6.094622977670824e-01    7.873051512860441e-01   -9.330759001243087e-02   -7.923050051898010e-01   -6.090582390942499e-01    3.606716155459281e-02
 3.740000000000000e+00   -2.477183217471995e+02   -1.926155613572375e+02    1.524970929470115e+01    2.130304241735856e-02   -1.014414035507426e-01   -9.946134033002085e-01    6.169910141980760e-01   -7.814655918116532e-01    9.291726001273939e-02   -7.866818091075348e-01   -6.156469527716207e-01    4.594083980859250e-02
 3.750000000000000e+00   -2.460869024006536e+02   -1.944413428595995e+02    1.820134006922445e+01   -1.428693705538967e-02    1.069766886040001e-01    9.941588763974742e-01   -6.237165988022872e-01    7.761601886178733e-01   -9.248224682686537e-02   -7.815199855449054e-01   -6.213946810980266e-01    5.563418460783148e-02
 3.760000000000000e+00   -2.445994323027727e+02   -1.960215576316266e+02    2.107066885204045e+01    7.451894162979081e-03   -1.124500227612332e-01   -9.936294387996759e-01    6.296630792221776e-01   -7.713989326936994e-01    9.202224349811609e-02   -7.768325919629354e-01   -6.263375120627355e-01    6.505724438688473e-02
 3.770000000000000e+00   -2.432581833606114e+02   -1.973693503417570e+02    2.383122710394585e+01   -8.616792751295500e-04    1.177963318355087e-01    9.930374019692758e-01   -6.348598441497184e-01    7.671834807747203e-01   -9.155591246623722e-02   -7.726268412325393e-01   -6.305184620845399e-01    7.412309476528404e-02
 3.780000000000000e+00   -2.420636010117726e+02   -1.984997950599878e+02    2.645769671683812e+01   -5.422782214057410e-03   -1.229519448175664e-01   -9.923978096980985e-01    6.393412935953342e-01   -7.635073359527378e-01    9.110026479177004e-02   -7.689039626213781e-01   -6.339868825211493e-01    8.274858945183539e-02
 3.790000000000000e+00   -2.410142802534469e+02   -1.994296996010604e+02    2.892612324501200e+01    1.134367034740805e-02    1.278555201404243e-01    9.917279299826165e-01   -6.431465039014491e-01    7.603561689413906e-01   -9.067012113718911e-02   -7.656591249768261e-01   -6.367978190284471e-01    9.085506051038349e-02
 3.800000000000000e+00   -2.401069605318023e+02   -2.001773982290575e+02    3.121411266656936e+01   -1.684652122912350e-02   -1.324488810571965e-01   -9.910466631920511e-01    6.463189083093384e-01   -7.577082621760267e-01    9.027767269327114e-02   -7.628814216391655e-01   -6.390113327115982e-01    9.836896453639470e-02
 3.810000000000000e+00   -2.393365392080264e+02   -2.007625353653409e+02    3.330101090089115e+01    2.188047216131853e-02    1.366777462644959e-01    9.903738882911675e-01   -6.489059913255978e-01    7.555350565575525e-01   -8.993215625796776e-02   -7.605539161411073e-01   -6.406917917264399e-01    1.052224722043721e-01
 3.820000000000000e+00   -2.386961031979549e+02   -2.012058428199679e+02    3.516806555103754e+01   -2.639850929508149e-02   -1.404923461790103e-01   -9.897297708804207e-01    6.509589928070162e-01   -7.538017791447726e-01    8.963965326083696e-02   -7.586537473633946e-01   -6.419071415869025e-01    1.113539994397394e-01
 3.830000000000001e+00   -2.381769782867402e+02   -2.015289129197468e+02    3.679856954565987e+01    3.035772413645565e-02    1.438479196215758e-01    9.891340579520457e-01   -6.525326156918420e-01    7.524681294563661e-01   -8.940301787781538e-02   -7.571522925022516e-01   -6.427281619549444e-01    1.167086791486250e-01
 3.840000000000000e+00   -2.377687955452269e+02   -2.017539697428759e+02    3.817798652127681e+01   -3.371958320922811e-02   -1.467050898939461e-01   -9.886053845201699e-01    6.536847297370748e-01   -7.514890022379737e-01    8.922193462813414e-02   -7.560153859641884e-01   -6.432277171512049e-01    1.212387729807669e-01
 3.850000000000001e+00   -2.374595742166734e+02   -2.019036404990983e+02    3.929405791219102e+01    3.645021283356509e-02    1.490301232279542e-01    9.881606166762066e-01   -6.544760625437880e-01    7.508152255206383e-01   -8.909310118299811e-02   -7.552035921123097e-01   -6.434800070662973e-01    1.249040230202187e-01
 3.860000000000000e+00   -2.372358203966040e+02   -2.020007289231738e+02    4.013689180293983e+01   -3.852069845968173e-02   -1.507950761878787e-01   -9.878142541907915e-01    6.549698686127655e-01   -7.503942944677613e-01    8.901052766063815e-02   -7.546725296427268e-01   -6.435598245887277e-01    1.276719435819266e-01
 3.870000000000000e+00   -2.370826407900817e+02   -2.020679923848509e+02    4.069903364982015e+01    3.990739538700790e-02    1.519778417320097e-01    9.875779135899744e-01   -6.552315671990432e-01    7.501710837737032e-01   -8.896593960881452e-02   -7.543732452420735e-01   -6.435418251281295e-01    1.295180534663436e-01
 3.880000000000000e+00   -2.369838707945414e+02   -2.021279242658989e+02    4.097551899750608e+01   -4.059224513665911e-02   -1.525621061753795e-01   -9.874599097628763e-01    6.553283403312338e-01   -7.500885241270284e-01    8.894926827377163e-02   -7.542526340631891e-01   -6.434998133093781e-01    1.304260490835656e-01
 3.890000000000000e+00   -2.369222161176760e+02   -2.022025430183295e+02    4.096390830940508e+01    4.056308932213126e-02    1.525372312015919e-01    9.874649507080198e-01   -6.553286835156674e-01    7.500882313551495e-01   -8.894920875930781e-02   -7.542539044274162e-01   -6.435060514686842e-01    1.303879188391038e-01
 3.900000000000000e+00   -2.368794070941691e+02   -2.023131892005351e+02    4.066430400198039e+01   -3.981397069856916e-02   -1.518980762949659e-01   -9.875939561124725e-01    6.553019033205735e-01   -7.501110801946791e-01    8.895382436058367e-02   -7.543170840166769e-01   -6.436305941951346e-01    1.294039990750235e-01
 3.910000000000000e+00   -2.368363648083114e+02   -2.024803316911776e+02    4.007934973069594e+01    3.834540926558158e-02    1.506447774904685e-01    9.878440062063817e-01   -6.553175581768252e-01    7.500977180494042e-01   -8.895117378087897e-02   -7.543795646298636e-01   -6.439406528468863e-01    1.274829717256175e-01
 3.920000000000000e+00   -2.367733780584323e+02   -2.027233842044327e+02    3.921421192553784e+01   -3.616463993013229e-02   -1.487824981895306e-01   -9.882084228774639e-01    6.554448412673700e-01   -7.499890174702659e-01    8.892993716807357e-02   -7.543766823493954e-01   -6.444999937186768e-01    1.246418036781990e-01
 3.930000000000000e+00   -2.366702901111607e+02   -2.030605331734580e+02    3.807654352467746e+01    3.328579740020614e-02    1.463211669740750e-01    9.886769805055240e-01   -6.557519072174807e-01    7.497264692973071e-01   -8.888001693493157e-02   -7.542423296724844e-01   -6.453683733553098e-01    1.209056276727971e-01
 3.940000000000000e+00   -2.365066940874315e+02   -2.035085780294565e+02    3.667642981312407e+01   -2.973003371459844e-02   -1.432752159463298e-01   -9.892362395229923e-01    6.563051473411060e-01   -7.492525213192199e-01    8.879309018763326e-02   -7.539095958181196e-01   -6.466010143738017e-01    1.163075644321475e-01
 3.950000000000000e+00   -2.362621356975423e+02   -2.040827848780265e+02    3.502631624628686e+01    2.552555418454606e-02    1.396633311722085e-01    9.898699914656338e-01   -6.571684213296546e-01    7.485108698319262e-01   -8.866309122309741e-02   -7.533114310086831e-01   -6.482481250773332e-01    1.108884856303054e-01
 3.960000000000000e+00   -2.359163219003948e+02   -2.047967545584061e+02    3.314091813290809e+01   -2.070755852721948e-02   -1.355082244257524e-01   -9.905598003793253e-01    6.584022563675426e-01   -7.474467135173058e-01    8.848660495798176e-02   -7.523813300632143e-01   -6.503544660891274e-01    1.046967172849475e-01
 3.970000000000000e+00   -2.354493339045358e+02   -2.056623060597305e+02    3.103711207374843e+01    1.531807563194428e-02    1.308364326960843e-01    9.912856220247485e-01   -6.600630275954285e-01    7.460069805484889e-01   -8.826315521866092e-02   -7.510540301191049e-01   -6.529589672018083e-01    9.778768323570351e-02
 3.980000000000000e+00   -2.348418427591691e+02   -2.066893762560345e+02    2.873380910679456e+01   -9.405682669997558e-03   -1.256781489669721e-01   -9.920264794855170e-01    6.622021364902032e-01   -7.441405406999830e-01    8.799537549896863e-02   -7.492662167474305e-01   -6.560943975952788e-01    9.022348854422789e-02
 3.990000000000000e+00   -2.340753256067292e+02   -2.078859369026663e+02    2.625180960044216e+01    3.025102112697315e-03    1.200670847073414e-01    9.927611716428858e-01   -6.648652059643652e-01    7.417984144713545e-01   -8.768905393714321e-02   -7.469572321443727e-01   -6.597870925189910e-01    8.207244295476021e-02
 4.000000000000000e+00   -2.331322804907299e+02   -2.092579298051656e+02    2.361364006569307e+01    3.763326435702887e-03   -1.140403614723644e-01   -9.934689896136892e-01    6.680913126900946e-01   -7.389339908076473e-01    8.735304878332235e-02   -7.440697785018544e-01   -6.640567394291804e-01    7.340852497425220e-02
 4.010000000000001e+00   -2.319964374403761e+02   -2.108092210218473e+02    2.084337222791399e+01   -1.089429892802875e-02    1.076384261115669e-01    9.941304157250853e-01   -6.719122782194648e-01    7.355032639365489e-01   -8.699907534698800e-02   -7.405506090918726e-01   -6.689162264140111e-01    6.431078769307919e-02
 4.020000000000000e+00   -2.306529633946284e+02   -2.125415748881395e+02    1.796642490749840e+01    1.829831939172702e-02   -1.009049814584321e-01   -9.947277799573800e-01    6.763520408151270e-01   -7.314650981758621e-01    8.664137020151733e-02   -7.363511990824849e-01   -6.743715554977739e-01    5.486270814777760e-02
 4.030000000000000e+00   -2.290886583914281e+02   -2.144546485496119e+02    1.500934950455074e+01   -2.590258339719882e-02    9.388692214375793e-02    9.952458500382386e-01   -6.814261294597371e-01    7.267815273591066e-01   -8.629624310290895e-02   -7.314283876500389e-01   -6.804218230899566e-01    4.515148283960926e-02
 4.040000000000000e+00   -2.272921403413347e+02   -2.165460075581134e+02    1.199960016119619e+01    3.363195941620269e-02   -8.663426343049148e-02   -9.956723335014808e-01    6.871412602391445e-01   -7.214180928679910e-01    8.598153147186649e-02   -7.257449826077030e-01   -6.870592694081648e-01    3.526727293223905e-02
 4.050000000000001e+00   -2.252540156375997e+02   -2.188111629191293e+02    8.965289980362739e+00   -4.141005100662155e-02    7.920004982303221e-02    9.959982729795506e-01   -6.934950731853774e-01    7.153442212506901e-01   -8.571597625539940e-02   -7.192703185455309e-01   -6.942693981650718e-01    2.530240365918539e-02
 4.060000000000000e+00   -2.229670328349676e+02   -2.212436297774593e+02    5.934935004157970e+00    4.916031908106401e-02   -7.164022970128898e-02   -9.962183197024480e-01    7.004760247464173e-01   -7.085336391724103e-01    8.551854132940702e-02   -7.119807594174524e-01   -7.020311671476279e-01    1.535052353175661e-02
 4.070000000000000e+00   -2.204262166647972e+02   -2.238350076931837e+02    2.937187988947411e+00   -5.680724035042872e-02    6.401348243812906e-02    9.963308745113088e-01   -7.080634473800661e-01    7.009648201243625e-01   -8.540770121492484e-02   -7.038601366217885e-01   -7.103172495522632e-01    5.505730039999331e-03
 4.080000000000000e+00   -2.176289797506932e+02   -2.265750821929544e+02    5.643472831048089e-04    6.427747551289378e-02   -5.638098537100358e-02   -9.963380905219009e-01    7.162277834457434e-01   -6.926214540594866e-01    8.540072360026427e-02   -6.949001139439311e-01   -7.190943650609766e-01   -4.138330372298060e-03
 4.090000000000001e+00   -2.145752095514317e+02   -2.294519469868411e+02   -2.846837052715692e+00   -7.150101904865029e-02    4.880610962889011e-02    9.962457367198264e-01   -7.249309957188415e-01    6.834929280762378e-01   -8.551297393013041e-02   -6.851004712581631e-01   -7.283236786828502e-01   -1.348937921961356e-02
 4.100000000000001e+00   -2.112673282892640e+02   -2.324521459240432e+02   -5.577615244398228e+00    7.841230166898784e-02   -4.135403609286807e-02   -9.960629270484471e-01    7.341271516393189e-01   -6.735748035868747e-01    8.575726904087065e-02   -6.744692996496914e-01   -7.379612643419747e-01   -2.245742996998313e-02
 4.110000000000000e+00   -2.077103239220835e+02   -2.355608334289391e+02   -8.165347431750737e+00   -8.495121666043064e-02    3.409128564152823e-02    9.958017247553476e-01   -7.437631730141601e-01    6.628692732207898e-01   -8.614330549811673e-02   -6.630231015980571e-01   -7.479586291103636e-01   -3.095570846619427e-02
 4.120000000000000e+00   -2.039117505853936e+02   -2.387619518208551e+02   -1.058486471779602e+01    9.106404258054700e-02   -2.708516117332879e-02   -9.954766366859628e-01    7.537797375293545e-01   -6.513855791514841e-01    8.667718591497257e-02   -6.507867910736265e-01   -7.582632928708378e-01   -3.890155843627094e-02
 4.130000000000001e+00   -1.998816973596753e+02   -2.420384235863573e+02   -1.281251969149270e+01   -9.670423703038007e-02    2.040310260294393e-02    9.951040166429970e-01   -7.641123133044234e-01    6.391403736958442e-01   -8.736106319730019e-02   -6.377935898028642e-01   -7.688194171025335e-01   -4.621732026527923e-02
 4.140000000000001e+00   -1.956327247032618e+02   -2.453723563523595e+02   -1.482644219522232e+01    1.018330794772317e-01   -1.411195992010923e-02   -9.947014006755315e-01    7.746923030607549e-01   -6.261580029900641e-01    8.819291844796140e-02   -6.240848175522694e-01   -7.795684754250315e-01   -5.283117095289545e-02
 4.150000000000000e+00   -1.911797684200653e+02   -2.487452580127192e+02   -1.660677959631571e+01   -1.064201452645673e-01    8.277193333588423e-03    9.942868000465663e-01   -7.854482704790953e-01    6.124706953343479e-01   -8.916648334714755e-02   -6.097095760111897e-01   -7.904499575717154e-01   -5.867791317978956e-02
 4.160000000000000e+00   -1.865400115932262e+02   -2.521382592011675e+02   -1.813591797146579e+01    1.104435978630869e-01   -2.962013303576467e-03   -9.938779795139273e-01    7.963072181815403e-01   -5.981186374209461e-01    9.027131236508903e-02   -5.947243277010434e-01   -8.014020976044921e-01   -6.369970169212440e-02
 4.170000000000000e+00   -1.817327254955399e+02   -2.555323400895078e+02   -1.939868078505445e+01   -1.138902919417941e-01   -1.773523256196974e-03    9.934917493422392e-01   -8.071958846434352e-01    5.831499240788039e-01   -9.149300441019795e-02   -5.791923732339515e-01   -8.123626164837219e-01   -6.784669577324827e-02
 4.180000000000001e+00   -1.767790810696698e+02   -2.589085583312527e+02   -2.038250190099554e+01    1.167556857352328e-01    5.873441337376461e-03   -9.931432990912071e-01    8.180420263412980e-01   -5.676203703089789e-01    9.281356767262930e-02   -5.631832321581680e-01   -8.232694685795909e-01   -7.107762742635486e-02
 4.190000000000000e+00   -1.717019331390156e+02   -2.622482748748920e+02   -2.107757010917848e+01   -1.190435672359847e-01   -9.286779122784871e-03    9.928455996919452e-01   -8.287756516435184e-01    5.515931781362365e-01   -9.421191575812070e-02   -5.467719344833183e-01   -8.340615813987674e-01   -7.336027600791664e-02
 4.200000000000000e+00   -1.665255800467513e+02   -2.655333743434812e+02   -2.147694276522418e+01    1.207656047042219e-01    1.196849894561884e-02   -9.926088976771270e-01    8.393301743692675e-01   -5.351384550220105e-01    9.566447796482869e-02   -5.300382317433849e-01   -8.446795777026934e-01   -7.467184142862099e-02
 4.210000000000000e+00   -1.612755019097696e+02   -2.687464767218103e+02   -2.157662662632391e+01   -1.219407375935790e-01   -1.388035389567811e-02    9.924403217751896e-01   -8.496434575440971e-01    5.183325851051086e-01   -9.714590194715723e-02   -5.130657380526038e-01   -8.550664693417093e-01   -7.499920962276466e-02
 4.220000000000001e+00   -1.559780811007961e+02   -2.718711372099610e+02   -2.137562450403342e+01    1.225944290362882e-01    1.499168615188349e-02   -9.923436175589351e-01    8.596587215731492e-01   -5.012574591746988e-01    9.862982327519099e-02   -4.959410130128862e-01   -8.651683125072254e-01   -7.433910575969613e-02
 4.230000000000000e+00   -1.506603089226391e+02   -2.748920312911583e+02   -2.087594693233748e+01   -1.227578052654425e-01   -1.528013413710244e-02    9.923190206488606e-01   -8.693252956971914e-01    4.839995738432435e-01   -1.000896736676102e-01   -4.787525994738954e-01   -8.749348147256513e-01   -7.269813256182607e-02
 4.240000000000000e+00   -1.453494827026066e+02   -2.777951223182682e+02   -2.008258864982829e+01    1.224667106257388e-01    1.473222747058365e-02   -9.923632733311956e-01    8.785991970021136e-01   -4.666490146842498e-01    1.014994981060829e-01   -4.615900300172316e-01   -8.843198847513880e-01   -7.009269307124652e-02
 4.250000000000000e+00   -1.400728977047903e+02   -2.805678092406213e+02   -1.900347030116723e+01   -1.217607089714524e-01   -1.334385138202316e-02    9.924697836082392e-01   -8.874435272000026e-01    4.492983419513074e-01   -1.028347506679464e-01   -4.445428165846320e-01   -8.932821175580387e-01   -6.654879919294161e-02
 4.260000000000001e+00   -1.348575383287087e+02   -2.831990524623587e+02   -1.764934635767203e+01    1.206820632181145e-01    1.112056562282361e-02   -9.926289199050948e-01    8.958286836372351e-01   -4.320414007418515e-01    1.040730397946426e-01   -4.276994379065270e-01   -9.017852078317498e-01   -6.210176930074032e-02
 4.270000000000000e+00   -1.297297730337395e+02   -2.856794762346241e+02   -1.603368082276317e+01   -1.192747245385813e-01   -8.077766844724671e-03    9.928284291675689e-01   -9.037323872558668e-01    4.149720799797900e-01   -1.051947957664448e-01   -4.111463392835724e-01   -9.097982867202400e-01   -5.679582004537460e-02
 4.280000000000000e+00   -1.247150573023882e+02   -2.880014464250224e+02   -1.417249280942620e+01    1.175833612296696e-01    4.240687734957093e-03   -9.930539611339090e-01    9.111395362747330e-01   -3.981830462691162e-01    1.061838363178717e-01   -3.949669588638763e-01   -9.172961780310886e-01   -5.068355922161751e-02
 4.290000000000000e+00   -1.198376487376304e+02   -2.901591229659346e+02   -1.208417453979256e+01   -1.156524546723858e-01    3.557692624964874e-04    9.932896773604122e-01   -9.180418999230032e-01    3.817644794577937e-01   -1.070278104248713e-01   -3.792407938356249e-01   -9.242595715770172e-01   -4.382538806657225e-02
 4.300000000000001e+00   -1.151203380892368e+02   -2.921484867457746e+02   -9.789284709795098e+00    1.135254862301999e-01   -5.667361249384892e-03   -9.935189202963964e-01    9.244376714249731e-01   -3.658028366307139e-01    1.077185051768857e-01   -3.640425189749091e-01   -9.306751128769873e-01   -3.628882265661253e-02
 4.310000000000000e+00   -1.105841996326483e+02   -2.939673411612819e+02   -7.310320476006398e+00   -1.112442345146780e-01    1.164099039332869e-02    9.937249154691363e-01   -9.303309034189935e-01    3.503796702461047e-01   -1.082520060602226e-01   -3.494411687620043e-01   -9.365354099126207e-01   -2.814774509685731e-02
 4.320000000000000e+00   -1.062483638951172e+02   -2.956152889825058e+02   -4.671471551430362e+00    1.088481974304540e-01   -1.821533477197843e-02   -9.938914787286925e-01    9.357308519489492e-01   -3.355705243036258e-01    1.086287067201909e-01   -3.354993928786159e-01   -9.418389590567249e-01   -1.948159595665560e-02
 4.330000000000000e+00   -1.021298152524443e+02   -2.970936855846107e+02   -1.898360039817434e+00   -1.063741479894297e-01    2.532161002500403e-02    9.940037005461664e-01   -9.406512570046982e-01    3.214439298811552e-01   -1.088531700606096e-01   -3.222727933440677e-01   -9.465899936127109e-01   -1.037451986811983e-02
 4.340000000000001e+00   -9.824321642118890e+01   -2.984055699627976e+02    9.822303053250822e-01    1.038558273297284e-01   -3.288444427806991e-02   -9.940485805273187e-01    9.451095882628775e-01   -3.080605182249394e-01    1.089338481774314e-01   -3.098093499202266e-01   -9.507982595876592e-01   -9.144763960007437e-04
 4.350000000000001e+00   -9.460076136151365e+01   -2.995555752612592e+02    3.942631736694385e+00   -1.013237728900483e-01    4.082284646419992e-02    9.940155875277153e-01   -9.491262842072864e-01    2.954722659701149e-01   -1.088826738445058e-01   -2.981489387350998e-01   -9.544787243561478e-01    8.807671802937220e-03
 4.360000000000000e+00   -9.121205759973370e+01   -3.005498208089508e+02    6.954573525821469e+00    9.880527453056831e-02   -4.905124658070938e-02   -9.938971239157444e-01    9.527240112456685e-01   -2.837218831632506e-01    1.087145409060961e-01   -2.873229474225126e-01   -9.576512247278067e-01    1.869908184278861e-02
 4.370000000000000e+00   -8.808403849111848e+01   -3.013957878609522e+02    9.989462943545782e+00   -9.632444672859129e-02    5.748058559581443e-02    9.936888764780201e-01   -9.559269668961612e-01    2.728423507194201e-01   -1.084466947802245e-01   -2.773539884654915e-01   -9.603400616099579e-01    2.866585336703288e-02
 4.380000000000001e+00   -8.522090548464526e+01   -3.021021813933316e+02    1.301866304616624e+01    9.390240101926892e-02   -6.601943265948104e-02   -9.933900410152489e-01    9.587602477306926e-01   -2.628566099320020e-01    1.080980572469919e-01   -2.682557109341211e-01   -9.625735489436257e-01    3.861394081544989e-02
 4.390000000000001e+00   -8.262410003242918e+01   -3.026787803926383e+02    1.601376437722754e+01   -9.155749969943246e-02    7.457510792325467e-02    9.930034126432555e-01   -9.612492987103245e-01    2.537774028147928e-01   -1.076885116603068e-01   -2.600327094274912e-01   -9.643835248999290e-01    4.845004571084095e-02
 4.400000000000000e+00   -8.029230441523077e+01   -3.031362791212065e+02    1.894684800024268e+01    8.930566959373858e-02   -8.305479057354566e-02   -9.925353389856273e-01    9.634194560177041e-01   -2.456072585245375e-01    1.072381756685700e-01   -2.526805278201419e-01   -9.658048334536526e-01    5.808248047473599e-02
 4.410000000000000e+00   -7.822147043722921e+01   -3.034861218304815e+02    2.179073760368912e+01   -8.716075341929132e-02    9.136659352952410e-02    9.919955386211647e-01   -9.652955906904381e-01    2.383386180009845e-01   -1.067666884242294e-01   -2.461857543632838e-01   -9.668747844244462e-01    6.742199635699397e-02
 4.420000000000000e+00   -7.640487468103991e+01   -3.037403333420980e+02    2.451923875425310e+01    8.513487602549298e-02   -9.942058855058310e-02   -9.913967921324284e-01    9.669018554873159e-01   -2.319540863550818e-01    1.062925381785984e-01   -2.405262038401401e-01   -9.676325999030032e-01    7.638256915818468e-02
 4.430000000000001e+00   -7.483319880837404e+01   -3.039113478265937e+02    2.710736370612174e+01   -8.323880346936716e-02    1.071297681088683e-01    9.907545177166777e-01   -9.682615326774945e-01    2.264268004955818e-01   -1.058324541359398e-01   -2.356711817944724e-01   -9.681188546877444e-01    8.488213751835053e-02
 4.440000000000000e+00   -7.349463324112033e+01   -3.040118379892535e+02    2.953154049294985e+01    8.148227446874967e-02   -1.144109331897387e-01   -9.900862474088410e-01    9.693969760122254e-01   -2.217208980405333e-01    1.054008836040390e-01   -2.315818253666357e-01   -9.683749179622370e-01    9.284328958780362e-02
 4.450000000000000e+00   -7.237500245843563e+01   -3.040545467286158e+02    3.176980532613252e+01   -7.987428616188617e-02    1.211854990620779e-01    9.894110233978884e-01   -9.703296361819880e-01    2.177920727174077e-01   -1.050095719562348e-01   -2.282115149404161e-01   -9.684424029740557e-01    1.001938948760337e-01
 4.460000000000000e+00   -7.145791009245114e+01   -3.040521231723949e+02    3.380197759105157e+01    7.842331915036153e-02   -1.273802138878877e-01   -9.887487365945686e-01    9.710801557178583e-01   -2.145882011957242e-01    1.046672588376909e-01   -2.255063506395524e-01   -9.683626309482789e-01    1.068676789499677e-01
 4.470000000000001e+00   -7.072490199190034e+01   -3.040169648245443e+02    3.560981696663584e+01   -7.713749040646341e-02    1.329277877168608e-01    9.881194314557930e-01   -9.716685166700320e-01    2.120500265727576e-01   -1.043794996001361e-01   -2.234056876634019e-01   -9.681761149103104e-01    1.128047394253171e-01
 4.480000000000000e+00   -7.015564544192691e+01   -3.039610673816254e+02    3.717716238931249e+01    7.602462659488546e-02   -1.377674318345119e-01   -9.875426020536240e-01    9.721142225693883e-01   -2.101118844885206e-01    1.041486162606420e-01   -2.218427245228897e-01   -9.679220685168883e-01    1.179520023324880e-01
 4.490000000000000e+00   -6.972812277148617e+01   -3.038958836017473e+02    3.849005273844826e+01   -7.509225456278103e-02    1.418453105330094e-01    9.870365044812009e-01   -9.724364951931290e-01    2.087024590003896e-01   -1.039737775484263e-01   -2.207451383733165e-01   -9.676379444227104e-01    1.222636184559174e-01
 4.500000000000000e+00   -6.941883763885639e+01   -3.038321924390901e+02    3.953682923665490e+01    7.434750999505764e-02   -1.451149090871807e-01   -9.866175099359100e-01    9.726544665304282e-01   -2.077455568171601e-01    1.038512029545905e-01   -2.200357618439012e-01   -9.673590061517737e-01    1.257012996226483e-01
 4.510000000000001e+00   -6.920303235266040e+01   -3.037799794948246e+02    4.030821963642066e+01   -7.379696939003609e-02    1.475373230144819e-01    9.862995212512954e-01   -9.727873470607101e-01    2.071608901778408e-01   -1.037744813201858e-01   -2.196332959768864e-01   -9.671179369125871e-01    1.282345951772224e-01
 4.520000000000000e+00   -6.905491465274464e+01   -3.037483296829550e+02    4.079740430746975e+01    7.344641439502543e-02   -1.490814745510890e-01   -9.860934733341153e-01    9.728545529754921e-01   -2.068648604704428e-01    1.037349904870689e-01   -2.194530541177895e-01   -9.669444882969287e-01    1.298411090162113e-01
 4.530000000000000e+00   -6.894789243516435e+01   -3.037453328686910e+02    4.100006435133866e+01   -7.330054104396728e-02    1.497242626950464e-01    9.860069349842461e-01   -9.728757772236472e-01    2.067713365202456e-01   -1.037224010474852e-01   -2.194077317880155e-01   -9.668651713417251e-01    1.305066576001716e-01
 4.540000000000000e+00   -6.885481495226601e+01   -3.037780031073757e+02    4.091441185624000e+01    7.336262940320855e-02   -1.494506531641701e-01   -9.860438260390741e-01    9.728709921509154e-01   -2.067924232495120e-01    1.037252443323939e-01   -2.194081977332930e-01   -9.669029920084991e-01    1.302253693119550e-01
 4.550000000000001e+00   -6.874821904739734e+01   -3.038522119932686e+02    4.054120237260632e+01   -7.363419148677545e-02    1.482537142350427e-01    9.862042598029653e-01   -9.728603749240928e-01    2.068392180327678e-01   -1.037315225958726e-01   -2.193643014276265e-01   -9.670772327475782e-01    1.289997254277966e-01
 4.560000000000000e+00   -6.860057899033349e+01   -3.039726365181188e+02    3.988372964458975e+01    7.411461692730606e-02   -1.461346037125363e-01   -9.864845164265863e-01    9.728641507549926e-01   -2.068225534765909e-01    1.037293379092359e-01   -2.191856923425655e-01   -9.674032814554605e-01    1.268405428146227e-01
 4.570000000000000e+00   -6.838455846174976e+01   -3.041427217375367e+02    3.894780258246652e+01   -7.480083675263063e-02    1.431025112962229e-01    9.868771484210707e-01   -9.729023530271806e-01    2.066537264754939e-01   -1.037075156478789e-01   -2.187826462255314e-01   -9.678925088015308e-01    1.237668983065536e-01
 4.580000000000000e+00   -6.807326319208872e+01   -3.043646584460943e+02    3.774170441277410e+01    7.568702564981528e-02   -1.391745594257325e-01   -9.873712149697349e-01    9.729945036342802e-01   -2.062452141953680e-01    1.036561986224704e-01   -2.180668934981697e-01   -9.685521945820801e-01    1.198059945507170e-01
 4.590000000000001e+00   -6.764049269262330e+01   -3.046393759672766e+02    3.627613390444325e+01   -7.676436232219970e-02    1.343756643880840e-01    9.879526372713344e-01   -9.731592210061291e-01    2.055113780776527e-01   -1.035673889080427e-01   -2.169524446558395e-01   -9.693855034507790e-01    1.149929669907278e-01
 4.600000000000001e+00   -6.706098942656061e+01   -3.049665500687939e+02    3.456412854713625e+01    7.802086593682006e-02   -1.287383581302961e-01   -9.886046629559414e-01    9.734137672766451e-01   -2.043691570330419e-01    1.034354161965117e-01   -2.153564072622599e-01   -9.703915100613505e-01    1.093706315787770e-01
 4.610000000000000e+00   -6.631068365938128e+01   -3.053446259146854e+02    3.262096955904125e+01   -7.944132429177811e-02    1.223025699303344e-01    9.893084237875671e-01   -9.737735496808738e-01    2.027387507018892e-01   -1.032573140246545e-01   -2.131997887681466e-01   -9.715652733357312e-01    1.029891728157913e-01
 4.620000000000000e+00   -6.536693210528576e+01   -3.057708558603522e+02    3.046406863120300e+01    8.100732623887485e-02   -1.151153659121083e-01   -9.900435675364876e-01    9.742515944162211e-01   -2.005442930242690e-01    1.030330884069329e-01   -2.104082789891800e-01   -9.728979592259266e-01    9.590577181188761e-02
 4.630000000000001e+00   -6.420874835711325e+01   -3.062413517830835e+02    2.811283637884051e+01   -8.269740720505259e-02    1.072306434289274e-01    9.907889421795105e-01   -9.748580137285148e-01    1.977145154170389e-01   -1.027658671763667e-01   -2.069130056446836e-01   -9.743770109679893e-01    8.818417427272847e-02
